Model_Name,Rating,Ram(GB),ROM(GB),Screen_Size(in CM),Rear_Camera(MP),Front_Camera(MP),Battery(MaH),Processer,Price,Link_Of_Product
Infinix HOT 30i,4.2,4 , 64 ,16.76 cm,50MP,5MP,5000,G37,"8,399",https://www.flipkart.com/infinix-hot-30i-diamond-white-64-gb/p/itm8b42a43b35895?pid=MOBGNPK4PTXGANTP&lid=LSTMOBGNPK4PTXGANTPXFOPAU&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_156&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGNPK4PTXGANTP.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Infinix HOT 30i,4.2,4 , 64 ,16.76 cm,50MP,5MP,5000,G37,"8,399",https://www.flipkart.com/infinix-hot-30i-mirror-black-64-gb/p/itm8b42a43b35895?pid=MOBGNPK2QRUEBEHG&lid=LSTMOBGNPK2QRUEBEHGKBH4RF&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_157&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGNPK2QRUEBEHG.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Infinix HOT 30i,4.2,8 , 128 ,16.76 cm,50MP,5MP,5000,G37,"8,299",https://www.flipkart.com/infinix-hot-30i-glacier-blue-128-gb/p/itm8b42a43b35895?pid=MOBGNPK2ZTGZBRXE&lid=LSTMOBGNPK2ZTGZBRXEAFQ5YT&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_158&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGNPK2ZTGZBRXE.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Infinix HOT 30i,4.2,4 , 64 ,16.76 cm,50MP,5MP,5000,G37,"8,399",https://www.flipkart.com/infinix-hot-30i-glacier-blue-64-gb/p/itm8b42a43b35895?pid=MOBGNPK2BBNPWJYR&lid=LSTMOBGNPK2BBNPWJYRIQDVWM&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_159&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGNPK2BBNPWJYR.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
SAMSUNG Galaxy M04,4.1,4 , 64,16.51 cm,13MP,5MP,5000,MediaTek,"6,849",https://www.flipkart.com/samsung-galaxy-m04-light-green-64-gb/p/itmab7e5c8c17908?pid=MOBGH7997RNCWQKV&lid=LSTMOBGH7997RNCWQKVBSWL7S&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_160&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGH7997RNCWQKV.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Infinix HOT 30i,4.2,4 , 64 ,16.76 cm,50MP,5MP,5000,G37,"8,399",https://www.flipkart.com/infinix-hot-30i-marigold-64-gb/p/itm8b42a43b35895?pid=MOBGNPK2KCH77U28&lid=LSTMOBGNPK2KCH77U289VSAZE&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_161&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGNPK2KCH77U28.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
POCO M4 5G,4.2,6 , 128 ,16.71 cm,50MP,8MP,5000,Mediatek,"14,999",https://www.flipkart.com/poco-m4-5g-power-black-128-gb/p/itm967111aabdc3f?pid=MOBGDRGPQQGTRXU9&lid=LSTMOBGDRGPQQGTRXU9P0JJRO&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_162&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGDRGPQQGTRXU9.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
SAMSUNG Galaxy M14 5G,4.2,6 , 128,16.76 cm,50MP,8MP,6000,1,"12,279",https://www.flipkart.com/samsung-galaxy-m14-5g-berry-blue-128-gb/p/itm922004d76b4f7?pid=MOBGZWSSAXNGYWRJ&lid=LSTMOBGZWSSAXNGYWRJ27DNDI&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_163&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGZWSSAXNGYWRJ.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
REDMI 12 5G,4.3,6 , 128 ,17.25 cm,50MP,8MP,5000,Snapdragon,"12,999",https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm6485286f96fb0?pid=MOBGS7JGZBZKPGGB&lid=LSTMOBGS7JGZBZKPGGBG2917R&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_164&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGS7JGZBZKPGGB.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
SAMSUNG Galaxy F13,4.3,4 , 64 ,16.76 cm,50MP,8MP,6000,Exynos,"7,499",https://www.flipkart.com/samsung-galaxy-f13-waterfall-blue-64-gb/p/itm583ef432b2b0c?pid=MOBGENJWBPFYJSFT&lid=LSTMOBGENJWBPFYJSFTIGEZRI&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_165&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGENJWBPFYJSFT.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Infinix HOT 30i,4.2,8 , 128 ,16.76 cm,50MP,5MP,5000,G37,"8,299",https://www.flipkart.com/infinix-hot-30i-mirror-black-128-gb/p/itm8b42a43b35895?pid=MOBGNPK2U9WQFJZX&lid=LSTMOBGNPK2U9WQFJZXOPAJY7&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_166&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGNPK2U9WQFJZX.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Motorola Edge 40 Neo,4.3,12 , 256,16.64 cm,50MP,32MP,5000,Dimensity,"24,999",https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-256-gb/p/itmac1703bd2f7e1?pid=MOBGW6JJQK8ZTENA&lid=LSTMOBGW6JJQK8ZTENAEWWIIG&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_167&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGW6JJQK8ZTENA.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radi",4.1,32 , 32,4.5 c cm,0MP,0MP,1000,SC6531E,"1,199",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYTFHC23M&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_7_168&otracker=search&otracker1=search&iid=e8d75ec6-fe8c-4781-ae39-33763ddae0f9.MOBGQFVGYU2F5CYT.SEARCH&ssid=pqoeuvzy5s0000001707474820972&qH=28388ea49f54c5b8
Apple iPhone 14 Plus,4.6,128, 32,17.02 cm,12MP,12MP,A15 ,1,"65,999",https://www.flipkart.com/apple-iphone-14-plus-blue-128-gb/p/itmac8385391b02b?pid=MOBGHWFHUYWGB5F2&lid=LSTMOBGHWFHUYWGB5F2XIJVA7&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_169&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGHWFHUYWGB5F2.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme C53,4.4,6 , 128 ,17.12 cm,108MP,8MP,5000,T612,"10,999",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUWKURLB&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_170&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGTEVGGM7CTGXU.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme 12 Pro+ 5G,4.6,12 , 256,17.02 cm,50MP,32MP,5000,Snapdragon,"33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_171&otracker=search&otracker1=search&iid=en_Gr5UQjeGdtTxQVsmasRWYmFv1LOA50bRLm_fYXT4pHlYrsG2OB-Sy98OCIX23YgMp0QL1N4jrPbQUOfPx77abQ%3D%3D&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme 12 Pro 5G,4.5,8 , 256,17.02 cm,50MP,16MP,5000,Snapdragon,"26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_172&otracker=search&otracker1=search&iid=en_Gr5UQjeGdtTxQVsmasRWYmFv1LOA50bRLm_fYXT4pHnRRHPeR0SvWkDFVZpVeyefbsH6kwBwCD2yp0xOGgDpqg%3D%3D&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
OnePlus Nord CE 3 Lite 5G,4.4,8 , 128,17.07 cm,108MP,16MP,5000,Domestic,"19,790",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itmf8721ae0b4a98?pid=MOBGTXXG782FVENF&lid=LSTMOBGTXXG782FVENFTHXBKR&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_173&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGTXXG782FVENF.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme C53,4.1,4 , 128 ,17.12 cm,108MP,8MP,5000,T612,"8,999",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGQY93QMZFZJVN&lid=LSTMOBGQY93QMZFZJVNMUBTHX&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_174&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGQY93QMZFZJVN.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radi",4.1,32 , 32,4.5 c cm,0MP,0MP,1000,SC6531E,"1,197",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVG6MXANY2Q&lid=LSTMOBGQFVG6MXANY2QZPLC8A&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_175&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGQFVG6MXANY2Q.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
POCO X6 Pro 5G,4.3,8 , 256,16.94 cm,64MP,16MP,5000,Dimensity,"26,999",https://www.flipkart.com/poco-x6-pro-5g-racing-grey-256-gb/p/itm85f4a34189fd0?pid=MOBGWMGB59GUTVDT&lid=LSTMOBGWMGB59GUTVDTPP7DKJ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_176&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGWMGB59GUTVDT.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
Motorola Edge 40,4.3,8 , 256,16.51 cm,50MP,32MP,4400,Dimensity,"26,999",https://www.flipkart.com/motorola-edge-40-eclipse-black-256-gb/p/itmbe5b18bf1f229?pid=MOBGKHNBY3JZJHTB&lid=LSTMOBGKHNBY3JZJHTBAAOHOJ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_177&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGKHNBY3JZJHTB.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme 11 5G,4.3,8 , 256 ,17.07 cm,108MP,16MP,5000,Dimensity,"19,999",https://www.flipkart.com/realme-11-5g-glory-gold-256-gb/p/itm676fecfaebff9?pid=MOBGS2W3AMEZWYXX&lid=LSTMOBGS2W3AMEZWYXX9KUCNV&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_178&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGS2W3AMEZWYXX.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
Motorola e13,4.1,4 , 64 ,16.51 cm,13MP,5MP,5000,Unisoc,"6,499",https://www.flipkart.com/motorola-e13-creamy-white-64-gb/p/itmf3d07ab74c343?pid=MOBGKHNBQSZVJGZJ&lid=LSTMOBGKHNBQSZVJGZJXVIBSR&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_179&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGKHNBQSZVJGZJ.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
REDMI Note 13 Pro 5G,4.3,8 , 256,16.94 cm,200MP,16MP,5100,7s,"27,999",https://www.flipkart.com/redmi-note-13-pro-5g-coral-purple-256-gb/p/itmc22127928b44d?pid=MOBGWFHFAFBPDZHG&lid=LSTMOBGWFHFAFBPDZHG6MBIZB&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_180&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGWFHFAFBPDZHG.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
Apple iPhone 13,4.7,128, 256,15.49 cm,12MP,12MP,A15 ,Brand,"52,999",https://www.flipkart.com/apple-iphone-13-pink-128-gb/p/itm6e30c6ee045d2?pid=MOBG6VF5GXVFTQ5Y&lid=LSTMOBG6VF5GXVFTQ5YIPHO6N&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_181&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBG6VF5GXVFTQ5Y.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
Micromax X41,4,32 , 32,4.5 c cm,0.3MP,12MP,800 ,One,879,https://www.flipkart.com/micromax-x413/p/itmd2879af57303b?pid=MOBG6XZBGTKTQHTZ&lid=LSTMOBG6XZBGTKTQHTZOSOIQP&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_182&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBG6XZBGTKTQHTZ.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
POCO M6 5G,4.3,8 , 256 ,17.12 cm,50MP,12MP,5000,Dimensity,"11,999",https://www.flipkart.com/poco-m6-5g-galactic-black-256-gb/p/itm1bc7cb01620e6?pid=MOBGW9FEQH3ESHCZ&lid=LSTMOBGW9FEQH3ESHCZIDEBTF&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_183&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGW9FEQH3ESHCZ.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme 11 5G,4.3,8 , 256 ,17.07 cm,108MP,16MP,5000,Dimensity,"19,999",https://www.flipkart.com/realme-11-5g-glory-black-256-gb/p/itm676fecfaebff9?pid=MOBGS2W3BG7HUZFZ&lid=LSTMOBGS2W3BG7HUZFZ3U57ZC&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_184&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGS2W3BG7HUZFZ.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
SAMSUNG Galaxy F14 5G,4.2,4 , 128 ,16.76 cm,50MP,13MP,6000,Exynos,"9,990",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itm0d3b7a1452e4c?pid=MOBGNBFNDYQR9WH4&lid=LSTMOBGNBFNDYQR9WH4WXOLMD&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_185&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGNBFNDYQR9WH4.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
REDMI 12 5G,4.3,4 , 128,17.25 cm,50MP,13MP,5000,1,"13,990",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDLAYMXS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_186&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGS9QU7QVWUWRD.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme C51,4.3,4 , 128 ,17.12 cm,50MP,5MP,5000,T612,"8,999",https://www.flipkart.com/realme-c51-mint-green-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYH4CHK2YS&lid=LSTMOBGU8PYH4CHK2YSZCGIEN&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_187&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGU8PYH4CHK2YS.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme C51,4.3,4 , 64 ,17.12 cm,50MP,5MP,5000,T612,"7,999",https://www.flipkart.com/realme-c51-carbon-black-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGZ7HQMEZD&lid=LSTMOBGSQGGZ7HQMEZDQMM5MX&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_188&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGSQGGZ7HQMEZD.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme C51,4.3,4 , 64 ,17.12 cm,50MP,5MP,5000,T612,"7,999",https://www.flipkart.com/realme-c51-mint-green-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGC7NY4PXC&lid=LSTMOBGSQGGC7NY4PXCOCBP4E&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_189&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGSQGGC7NY4PXC.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
REDMI 12,4.3,4 , 128 ,17.25 cm,50MP,8MP,5000,Helio,"9,499",https://www.flipkart.com/redmi-12-pastel-blue-128-gb/p/itm48719506a7ceb?pid=MOBGRMFKKGYD9ETX&lid=LSTMOBGRMFKKGYD9ETX5KD9VL&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_190&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGRMFKKGYD9ETX.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
REDMI 12 5G,4.2,8 , 256 ,17.25 cm,50MP,8MP,5000,Snapdragon,"14,999",https://www.flipkart.com/redmi-12-5g-moonstone-silver-256-gb/p/itmfe69005c78fb2?pid=MOBGS9T7XMXZGXGT&lid=LSTMOBGS9T7XMXZGXGTQKKGGP&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_191&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGS9T7XMXZGXGT.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
realme C51,4.3,4 , 128 ,17.12 cm,50MP,5MP,5000,T612,"8,999",https://www.flipkart.com/realme-c51-carbon-black-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYQNEGCN7H&lid=LSTMOBGU8PYQNEGCN7HXECFNQ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_8_192&otracker=search&otracker1=search&iid=342aafe1-d72c-4453-baa1-cba7ba8320bf.MOBGU8PYQNEGCN7H.SEARCH&ssid=g0scqs26y80000001707474836101&qH=28388ea49f54c5b8
REDMI Note 13 Pro 5G,4.3,8 , 128,16.94 cm,200MP,16MP,5100,7s,"25,999",https://www.flipkart.com/redmi-note-13-pro-5g-arctic-white-128-gb/p/itm082842b530e7e?pid=MOBGWFHF8BAKMGGS&lid=LSTMOBGWFHF8BAKMGGSRP0K1M&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_193&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGWFHF8BAKMGGS.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
REDMI Note 12,4.1,6 , 64 ,16.94 cm,50MP,13MP,5000,Snapdragon,"10,999",https://www.flipkart.com/redmi-note-12-sunrise-gold-64-gb/p/itm5d170187bcbf0?pid=MOBGNYHZ7ZGHES2V&lid=LSTMOBGNYHZ7ZGHES2VAOTRKH&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_194&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGNYHZ7ZGHES2V.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
REDMI Note 12,4.1,6 , 64 ,16.94 cm,50MP,13MP,5000,Snapdragon,"10,999",https://www.flipkart.com/redmi-note-12-lunar-black-64-gb/p/itm6756d6e7a86be?pid=MOBGNYHZJGGE3ZHM&lid=LSTMOBGNYHZJGGE3ZHMCSWYEM&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_195&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGNYHZJGGE3ZHM.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
Nokia 105 Classic without Charge,3.8,32 , 32,4.5 c cm,0MP,13MP,800 ,SC6531E,999,https://www.flipkart.com/nokia-105-classic-without-charger/p/itm1f9b32d78f93f?pid=MOBGWZUWPTFTQZAH&lid=LSTMOBGWZUWPTFTQZAHX8MMOT&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_196&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGWZUWPTFTQZAH.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
realme 12 Pro+ 5G,4.6,12 , 256,17.02 cm,50MP,32MP,5000,Snapdragon,"33,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itm7f042fb6aebdb?pid=MOBGWH8STKHPCKGN&lid=LSTMOBGWH8STKHPCKGNZGIONJ&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_197&otracker=search&otracker1=search&fm=organic&iid=en_Uuph9lv4pVfe3s8tDHmdfm71gyCieXRvnnSsa50UUWfP5QEUSknLS0OqQLvmVt9Gp0QL1N4jrPbQUOfPx77abQ%3D%3D&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
realme 12 Pro 5G,4.5,8 , 256,17.02 cm,50MP,16MP,5000,Snapdragon,"26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_198&otracker=search&otracker1=search&fm=organic&iid=en_Uuph9lv4pVfe3s8tDHmdfm71gyCieXRvnnSsa50UUWedBMGxhn9dwG4dr9rM7hm8bsH6kwBwCD2yp0xOGgDpqg%3D%3D&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
Apple iPhone 14,4.6,256, 256,15.49 cm,12MP,12MP,A15 ,1,"67,999",https://www.flipkart.com/apple-iphone-14-blue-256-gb/p/itm04dba659735c7?pid=MOBGHWFHD3XPKDPN&lid=LSTMOBGHWFHD3XPKDPNUH3TWL&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_199&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGHWFHD3XPKDPN.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
POCO C65,4.2,8 , 256 ,17.12 cm,50MP,8MP,5000,Helio,"9,999",https://www.flipkart.com/poco-c65-matte-black-256-gb/p/itmd776f58809b28?pid=MOBGVVTXXYZHF5UM&lid=LSTMOBGVVTXXYZHF5UMGXNVBS&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_200&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGVVTXXYZHF5UM.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
POCO X6 Pro 5G,4.3,12 , 512,16.94 cm,64MP,16MP,5000,Dimensity,"28,999",https://www.flipkart.com/poco-x6-pro-5g-racing-grey-512-gb/p/itm7134f12949dc7?pid=MOBGWMGBF7F5KBV2&lid=LSTMOBGWMGBF7F5KBV2CAM1M4&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_201&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGWMGBF7F5KBV2.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
REDMI 12 5G,4.2,8 , 256 ,17.25 cm,50MP,8MP,5000,Snapdragon,"14,999",https://www.flipkart.com/redmi-12-5g-jade-black-256-gb/p/itm7389f9825ace3?pid=MOBGS9T6GHDKPSQD&lid=LSTMOBGS9T6GHDKPSQDZPC3JW&marketplace=FLIPKART&q=phones&store=tyy%2F4io&srno=s_9_202&otracker=search&otracker1=search&fm=organic&iid=1fbe4a8c-10d5-4f35-b3e5-1b2bd61c3c24.MOBGS9T6GHDKPSQD.SEARCH&ppt=None&ppn=None&ssid=kyoj9k26e80000001707474852391&qH=28388ea49f54c5b8
